Sample Collection Date,Sample ID No.,Host Group,Host Species,Sample Location - County,Sample Location - State,Sample Location - Site,Isolate_ID_No.,Genbank,CFU,Fungus Classification - Phylum,Fungus Classification - Class,Fungus Classification - Order,Fungus Classification - Family,Fungus Classification -Genus,Fungus Classification - Species,OTU (cluster)
20170315,46373-1364,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,46373_1364_1DPYA,MK794560,4,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20170315,46373-1367,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,46373_1367_1LNA,MK794561,2,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20170315,46373-1368,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1368_0DPYA,MK794562,7,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20170315,46373-1369,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,46373_1369_1LNA,MK794563,1,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20170315,46373-1374,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1374_0SD,MK794564,1,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,leptobactrum,cluster107
20170315,46373-1374,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1374_1SD,MK794565,2,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Kwoniella,pini,cluster174
20170315,46373-1375,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,46373_1375_1DPYA,MK794566,1,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,NA,NA,cluster83
20170315,46373-1375,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,46373_1375_1LNA,MK794567,2,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20170315,46373-1376,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1376_0SD,MK794568,1,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Neopestalotiopsis,NA,cluster121
20170315,46373-1379,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,46373_1379_0LNA,MK794569,1,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,stellatum,cluster179
20170315,46373-1381,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1381_1DPYA,MK794570,1,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Mollisia,NA,cluster84
20170315,46373-1381,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1381_1SD,MK794571,1,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Simplicillium,subtropicum,cluster35
20170315,46373-1381,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1381_2SD,MK794572,7,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Torulaspora,NA,cluster91
20170315,46373-1381,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1381_4DPYA,MK794573,8,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20170315,46373-1384,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,46373_1384_1DPYA,MK794574,15,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20170315,46373-1384,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,46373_1384_2LNA,MK794575,1,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Cryptococcus,NA,cluster167
20170315,46373-1384,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,46373_1384_3LNA,MK794576,75,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20170315,46373-1387,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1387_1DPYA,MK794577,2,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20170315,46373-1388,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,46373_1388_1DPYA,MK794578,34,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,NA,cluster43
20170315,46373-1388,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,46373_1388_1SD,MK794579,11,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,NA,cluster43
20170315,46373-1388,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,46373_1388_2DPYA,MK794580,13,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,slooffiae,cluster74
20170315,46373-1388,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,46373_1388_2LNA,MK794581,20,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,NA,cluster43
20170315,46373-1388,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,46373_1388_3LNA,MK794582,2,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Scopulariopsis,brumptii,cluster181
20170315,46373-1388,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,46373_1388_4LNA,MK794583,2,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,slooffiae,cluster74
20170315,46373-1392,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1392_0DPYA,MK794584,1,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA,cluster103
20170315,46373-1399,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1399_1DPYA,MK794585,2,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20170315,46373-1399,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1399_1LNA,MK794586,2,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20170315,46373-1399,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1399_1SD,MK794587,1,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20170315,46373-1399,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1399_2DPYA,MK794588,1,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,pinicola,cluster131
20170315,46373-1399,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1399_2SD,MK794589,1,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,NA,NA,cluster177
20170315,46373-1399,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1399_3SD,MK794590,1,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Retiarius,NA,cluster33
20170315,46373-1399,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1399_4SD,MK794591,1,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,cluster118
20170315,46373-1404,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1404_1DPYA,MK794592,2,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,clonocystis,cluster14
20170315,46373-1404,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1404_1LNA,MK794593,2,Basidiomycota,Cystobasidiomycetes,incertae sedis,Symmetrosporaceae,Symmetrospora,coprosmae,cluster165
20170315,46373-1404,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1404_2DPYA,MK794594,3,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,pinicola,cluster131
20170315,46373-1404,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1404_2LNA,MK794595,1,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster43
20170315,46373-1404,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1404_2SD,MK794596,5,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster43
20170315,46373-1404,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1404_3DPYA,MK794597,1,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,hasegawianum,cluster188
20170315,46373-1404,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1404_3LNA,MK794598,2,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,pinicola,cluster131
20170315,46373-1405,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1405_1LNA,MK794599,1,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Simplicillium,cylindrosporum,cluster35
20170315,46373-1405,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1405_1SD,MK794600,2,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Kwoniella,heveanensis,cluster190
20170315,46373-1406,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1406_1DPYA,MK794601,12,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20170315,46373-1406,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1406_1LNA,MK794602,17,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20170315,46373-1406,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1406_1SD,MK794603,1,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,cluster145
20170315,46373-1406,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1406_2DPYA,MK794604,1,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,magnum,cluster4
20170315,46373-1406,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1406_2LNA,MK794605,1,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,magnum,cluster4
20170315,46373-1406,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1406_3LNA,MK794606,1,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,slooffiae,cluster74
20170315,46373-1407,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1407_1DPYA,MK794607,3,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,aeria,cluster189
20170315,46373-1407,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1407_1LNA,MK794608,1,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,slooffiae,cluster74
20170315,46373-1407,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1407_1SD,MK794609,1,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,corylophilum,cluster61
20170327,46380-1415,Susceptible,Myotis lucifugus,Pierce ,WI,WI9,46380_1415_1SD,MK794610,1,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,victoriae,cluster72
20170327,46380-1415,Susceptible,Myotis lucifugus,Pierce ,WI,WI9,46380_1415_2LNA,MK794611,2,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,magnum,cluster4
20170327,46380-1420,Susceptible,Myotis lucifugus,Pierce ,WI,WI9,46380_1420_1SD,MK794612,1,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,appendiculatus,cluster9
20170327,46380-1421,Susceptible,Myotis lucifugus,Pierce ,WI,WI9,46380_1421_2SD,MK794613,1,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,dichotoma,cluster104
20170327,46380-1422,Susceptible,Myotis lucifugus,Pierce ,WI,WI9,46380_1422_1SD,MK794614,1,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,dichotoma,cluster104
20150218,44797-081,Tolerant,Perimyotis subflavus,Iowa,WI,WI7,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170128,46372-1301,Susceptible,Perimyotis subflavus,Woodward,OK,OK1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170128,46372-1302,Susceptible,Perimyotis subflavus,Woodward,OK,OK1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170128,46372-1305,Susceptible,Perimyotis subflavus,Woodward,OK,OK1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170128,46372-1307,Susceptible,Perimyotis subflavus,Woodward,OK,OK1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170128,46372-1311,Susceptible,Perimyotis subflavus,Woodward,OK,OK1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170128,46372-1312,Susceptible,Perimyotis subflavus,Woodward,OK,OK1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170128,46372-1313,Susceptible,Perimyotis subflavus,Woodward,OK,OK1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170128,46372-1315,Susceptible,Perimyotis subflavus,Woodward,OK,OK1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170128,46372-1316,Susceptible,Perimyotis subflavus,Woodward,OK,OK1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170128,46372-1317,Susceptible,Perimyotis subflavus,Woodward,OK,OK1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170128,46372-1318,Susceptible,Perimyotis subflavus,Woodward,OK,OK1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20160128,45704-134,Tolerant,Myotis leibii,Centre,PA,PA1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170315,46373-1361,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20150129,44797-112,Susceptible,Myotis septentrionalis,Richland,WI,WI5,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170315,46373-1370,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170315,46373-1371,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170315,46373-1378,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20150129,44797-113,Susceptible,Myotis septentrionalis,Richland,WI,WI5,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170315,46373-1394,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170315,46373-1398,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170315,46373-1403,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170315,46373-1412,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170327,46380-1414,Susceptible,Myotis lucifugus,Pierce ,WI,WI9,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170327,46380-1416,Susceptible,Myotis lucifugus,Pierce ,WI,WI9,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170327,46380-1417,Susceptible,Myotis lucifugus,Pierce ,WI,WI9,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170327,46380-1419,Susceptible,Myotis lucifugus,Pierce ,WI,WI9,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170327,46380-1423,Susceptible,Myotis lucifugus,Pierce ,WI,WI9,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20170327,46380-1424,Susceptible,Myotis lucifugus,Pierce ,WI,WI9,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20150128,44797-105,Susceptible,Myotis septentrionalis,Crawford,WI,WI2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20150128,44797-106,Susceptible,Myotis septentrionalis,Crawford,WI,WI2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20150128,44797-107,Susceptible,Myotis septentrionalis,Crawford,WI,WI2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20150128,44797-109,Susceptible,Myotis septentrionalis,Crawford,WI,WI2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20150128,44797-110,Susceptible,Myotis septentrionalis,Crawford,WI,WI2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20150302,44797-123,Susceptible,Myotis septentrionalis,Manitowoc,WI,WI8,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20150302,44797-125,Susceptible,Myotis septentrionalis,Manitowoc,WI,WI8,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20150302,44797-126,Susceptible,Myotis septentrionalis,Manitowoc,WI,WI8,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20150302,44797-128,Susceptible,Myotis septentrionalis,Manitowoc,WI,WI8,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20150302,44797-129,Susceptible,Perimyotis subflavus,Manitowoc,WI,WI8,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20150211,44797-132,Susceptible,Perimyotis subflavus,Jackson,AL,AL1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20150211,44797-140,Susceptible,Perimyotis subflavus,Jackson,AL,AL1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20150223,44797-161,Susceptible,Perimyotis subflavus,Conecuh,AL,AL2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20150223,44797-179,Susceptible,Perimyotis subflavus,Covington,AL,AL3,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140211,24686_07,Resistant,Corynorhinus townsendii virginianus,Pendleton,WV,WV1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140211,24686_11,Resistant,Corynorhinus townsendii virginianus,Pendleton,WV,WV1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140211,24686_13,Resistant,Corynorhinus townsendii virginianus,Pendleton,WV,WV1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140211,24686_15,Resistant,Corynorhinus townsendii virginianus,Pendleton,WV,WV1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140228,24716_02,Susceptible,Perimyotis subflavus,Crawford,WI,WI2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140228,24716_04,Susceptible,Perimyotis subflavus,Crawford,WI,WI2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140228,24716_05,Susceptible,Perimyotis subflavus,Crawford,WI,WI2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140228,24716_06,Susceptible,Perimyotis subflavus,Crawford,WI,WI2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140228,24716_09,Susceptible,Perimyotis subflavus,Crawford,WI,WI2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140228,24716_10,Susceptible,Perimyotis subflavus,Crawford,WI,WI2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140228,24716_11,Susceptible,Perimyotis subflavus,Crawford,WI,WI2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140228,24716_12,Susceptible,Perimyotis subflavus,Crawford,WI,WI2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140228,24716_15,Susceptible,Myotis lucifugus,Crawford,WI,WI2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140228,24716_16,Susceptible,Perimyotis subflavus,Crawford,WI,WI2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140228,24716_17,Susceptible,Myotis septentrionalis,Crawford,WI,WI2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140228,24716_18,Susceptible,Myotis septentrionalis,Crawford,WI,WI2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140304,24728_14,Tolerant,Eptesicus fuscus,Jasper,IA,IA1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140310,24738_06,Susceptible,Myotis lucifugus,Richland,WI,WI1,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20150223,44797-182,Susceptible,Perimyotis subflavus,Covington,AL,AL3,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20150223,44797-184,Susceptible,Perimyotis subflavus,Covington,AL,AL3,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20150223,44797-186,Susceptible,Perimyotis subflavus,Covington,AL,AL3,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140319,44768-24,unassigned,Myotis lucifugus,Ulster,NY,NY2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140319,44768-31,unassigned,Myotis lucifugus,Ulster,NY,NY2,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140328,44769-02,Susceptible,Myotis lucifugus,Grant,WI,WI3,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140328,44769-05,Susceptible,Myotis lucifugus,Grant,WI,WI3,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140328,44769-07,Susceptible,Myotis lucifugus,Grant,WI,WI3,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140328,44769-11,Susceptible,Myotis lucifugus,Grant,WI,WI3,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140328,44769-12,Susceptible,Myotis lucifugus,Grant,WI,WI3,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
20140328,44769-15,Susceptible,Myotis lucifugus,Grant,WI,WI3,NA,NA,no fungi isolated,NA,NA,NA,NA,NA,NA,NA
