,Sample Collection Date,Sample ID No.,Host Species,Sample Location - County,Sample Location - State,Sample Location - Site,Isolate_ID_No.,Genbank,CFU,Fungus Classification - Phylum,Fungus Classification - Class,Fungus Classification - Order,Fungus Classification - Family,Fungus Classification -Genus,Fungus Classification - Species,OTU (cluster)
845,20170128,46372-1318,Perimyotis subflavus,Woodward,OK,OK1,,,no fungi isolated,,,,,,,
846,20160128,45704-134,Myotis leibii,Centre,PA,PA1,,,no fungi isolated,,,,,,,
847,20170315,46373-1361,Corynorhinus rafinesquii,Columbia,AR,AR1,,,no fungi isolated,,,,,,,
848,20150129,44797-112,Myotis septentrionalis,Richland,WI,WI5,,,no fungi isolated,,,,,,,
849,20170315,46373-1370,Corynorhinus rafinesquii,Columbia,AR,AR2,,,no fungi isolated,,,,,,,
850,20170315,46373-1371,Corynorhinus rafinesquii,Columbia,AR,AR1,,,no fungi isolated,,,,,,,
851,20170315,46373-1378,Corynorhinus rafinesquii,Columbia,AR,AR1,,,no fungi isolated,,,,,,,
852,20150129,44797-113,Myotis septentrionalis,Richland,WI,WI5,,,no fungi isolated,,,,,,,
853,20170315,46373-1394,Corynorhinus rafinesquii,Columbia,AR,AR2,,,no fungi isolated,,,,,,,
854,20170315,46373-1398,Corynorhinus rafinesquii,Columbia,AR,AR2,,,no fungi isolated,,,,,,,
855,20170315,46373-1403,Corynorhinus rafinesquii,Columbia,AR,AR2,,,no fungi isolated,,,,,,,
856,20170315,46373-1412,Corynorhinus rafinesquii,Columbia,AR,AR2,,,no fungi isolated,,,,,,,
857,20170327,46380-1414,Myotis lucifugus,Pierce ,WI,WI9,,,no fungi isolated,,,,,,,
858,20170327,46380-1416,Myotis lucifugus,Pierce ,WI,WI9,,,no fungi isolated,,,,,,,
859,20170327,46380-1417,Myotis lucifugus,Pierce ,WI,WI9,,,no fungi isolated,,,,,,,
860,20170327,46380-1419,Myotis lucifugus,Pierce ,WI,WI9,,,no fungi isolated,,,,,,,
861,20170327,46380-1423,Myotis lucifugus,Pierce ,WI,WI9,,,no fungi isolated,,,,,,,
862,20170327,46380-1424,Myotis lucifugus,Pierce ,WI,WI9,,,no fungi isolated,,,,,,,
863,20150128,44797-105,Myotis septentrionalis,Crawford,WI,WI2,,,no fungi isolated,,,,,,,
864,20150128,44797-106,Myotis septentrionalis,Crawford,WI,WI2,,,no fungi isolated,,,,,,,
865,20150128,44797-107,Myotis septentrionalis,Crawford,WI,WI2,,,no fungi isolated,,,,,,,
866,20150128,44797-109,Myotis septentrionalis,Crawford,WI,WI2,,,no fungi isolated,,,,,,,
867,20150128,44797-110,Myotis septentrionalis,Crawford,WI,WI2,,,no fungi isolated,,,,,,,
868,20150302,44797-123,Myotis septentrionalis,Manitowoc,WI,WI8,,,no fungi isolated,,,,,,,
869,20150302,44797-125,Myotis septentrionalis,Manitowoc,WI,WI8,,,no fungi isolated,,,,,,,
870,20150302,44797-126,Myotis septentrionalis,Manitowoc,WI,WI8,,,no fungi isolated,,,,,,,
871,20150302,44797-128,Myotis septentrionalis,Manitowoc,WI,WI8,,,no fungi isolated,,,,,,,
872,20150302,44797-129,Perimyotis subflavus,Manitowoc,WI,WI8,,,no fungi isolated,,,,,,,
873,20150211,44797-132,Perimyotis subflavus,Jackson,AL,AL1,,,no fungi isolated,,,,,,,
874,20150211,44797-140,Perimyotis subflavus,Jackson,AL,AL1,,,no fungi isolated,,,,,,,
875,20150223,44797-161,Perimyotis subflavus,Conecuh,AL,AL2,,,no fungi isolated,,,,,,,
876,20150223,44797-179,Perimyotis subflavus,Covington,AL,AL3,,,no fungi isolated,,,,,,,
877,20140211,24686_07,Corynorhinus townsendii virginianus,Pendleton,WV,WV1,,,no fungi isolated,,,,,,,
878,20140211,24686_11,Corynorhinus townsendii virginianus,Pendleton,WV,WV1,,,no fungi isolated,,,,,,,
879,20140211,24686_13,Corynorhinus townsendii virginianus,Pendleton,WV,WV1,,,no fungi isolated,,,,,,,
880,20140211,24686_15,Corynorhinus townsendii virginianus,Pendleton,WV,WV1,,,no fungi isolated,,,,,,,
881,20140228,24716_02,Perimyotis subflavus,Crawford,WI,WI2,,,no fungi isolated,,,,,,,
882,20140228,24716_04,Perimyotis subflavus,Crawford,WI,WI2,,,no fungi isolated,,,,,,,
883,20140228,24716_05,Perimyotis subflavus,Crawford,WI,WI2,,,no fungi isolated,,,,,,,
884,20140228,24716_06,Perimyotis subflavus,Crawford,WI,WI2,,,no fungi isolated,,,,,,,
885,20140228,24716_09,Perimyotis subflavus,Crawford,WI,WI2,,,no fungi isolated,,,,,,,
886,20140228,24716_10,Perimyotis subflavus,Crawford,WI,WI2,,,no fungi isolated,,,,,,,
887,20140228,24716_11,Perimyotis subflavus,Crawford,WI,WI2,,,no fungi isolated,,,,,,,
888,20140228,24716_12,Perimyotis subflavus,Crawford,WI,WI2,,,no fungi isolated,,,,,,,
889,20140228,24716_15,Myotis lucifugus,Crawford,WI,WI2,,,no fungi isolated,,,,,,,
890,20140228,24716_16,Perimyotis subflavus,Crawford,WI,WI2,,,no fungi isolated,,,,,,,
891,20140228,24716_17,Myotis septentrionalis,Crawford,WI,WI2,,,no fungi isolated,,,,,,,
892,20140228,24716_18,Myotis septentrionalis,Crawford,WI,WI2,,,no fungi isolated,,,,,,,
893,20140304,24728_14,Eptesicus fuscus,Jasper,IA,IA1,,,no fungi isolated,,,,,,,
894,20140310,24738_06,Myotis lucifugus,Richland,WI,WI1,,,no fungi isolated,,,,,,,
895,20150223,44797-182,Perimyotis subflavus,Covington,AL,AL3,,,no fungi isolated,,,,,,,
896,20150223,44797-184,Perimyotis subflavus,Covington,AL,AL3,,,no fungi isolated,,,,,,,
897,20150223,44797-186,Perimyotis subflavus,Covington,AL,AL3,,,no fungi isolated,,,,,,,
898,20140319,44768-24,Myotis lucifugus,Ulster,NY,NY2,,,no fungi isolated,,,,,,,
899,20140319,44768-31,Myotis lucifugus,Ulster,NY,NY2,,,no fungi isolated,,,,,,,
900,20140328,44769-02,Myotis lucifugus,Grant,WI,WI3,,,no fungi isolated,,,,,,,
901,20140328,44769-05,Myotis lucifugus,Grant,WI,WI3,,,no fungi isolated,,,,,,,
902,20140328,44769-07,Myotis lucifugus,Grant,WI,WI3,,,no fungi isolated,,,,,,,
903,20140328,44769-11,Myotis lucifugus,Grant,WI,WI3,,,no fungi isolated,,,,,,,
904,20140328,44769-12,Myotis lucifugus,Grant,WI,WI3,,,no fungi isolated,,,,,,,
905,20140328,44769-15,Myotis lucifugus,Grant,WI,WI3,,,no fungi isolated,,,,,,,
0,20170613,46379_1060,Antrozous pallidus,Mohave,AZ,AZ1,46379_1060_1LNA,MK782159,30,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,,cluster207
1,20170613,46379_1060,Antrozous pallidus,Mohave,AZ,AZ1,46379_1060_1SD,MK782160,3,Ascomycota,Dothideomycetes,Dothideales,Dothideaceae,Endoconidioma,populi,cluster21
2,20170613,46379_1060,Antrozous pallidus,Mohave,AZ,AZ1,46379_1060_2LNA,MK782161,5,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,psychroaquaticum,cluster166
3,20170613,46379_1060,Antrozous pallidus,Mohave,AZ,AZ1,46379_1060_3LNA,MK782162,5,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,psychroaquaticum,cluster166
4,20170614,46379_1062,Eptesicus fuscus,Mohave,AZ,AZ1,46379_1062_1LNA,MK782163,1,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,,,,cluster167
5,20170613,46379_1063,Myotis californicus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
6,20170613,46379_1064,Myotis californicus,Mohave,AZ,AZ1,46379_1064_1LNA,MK782164,2,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,,,cluster2
7,20170613,46379_1064,Myotis californicus,Mohave,AZ,AZ1,46379_1064_1SD,MK782165,6,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,,cluster2
8,20170613,46379_1064,Myotis californicus,Mohave,AZ,AZ1,46379_1064_2LNA,MK782166,39,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,friedmannii,cluster204
9,20170613,46379_1065,Antrozous pallidus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
10,20170613,46379_1425,Antrozous pallidus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
11,20170613,46379_1426,Antrozous pallidus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
12,20170613,46379_1427,Parastrellus hesperus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
13,20170613,46379_1428,Parastrellus hesperus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
14,20170613,46379_1429,Myotis volans,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
15,20170613,46379_1430,Antrozous pallidus,Mohave,AZ,AZ1,46379_1430_1LNA,MK782231,19,Ascomycota,Dothideomycetes,Dothideales,,,,cluster2
16,20170613,46379_1430,Antrozous pallidus,Mohave,AZ,AZ1,46379_1430_1SD,MK782232,3,Ascomycota,Dothideomycetes,Dothideales,,,,cluster2
17,20170613,46379_1431,Parastrellus hesperus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
18,20170613,46379_1432,Myotis volans,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
19,20170613,46379_1433,Parastrellus hesperus,Mohave,AZ,AZ1,46379_1433_1SD,MK782233,1,Ascomycota,Dothideomycetes,Dothideales,Dothideaceae,Endoconidioma,populi,cluster21
20,20170613,46379_1434,Antrozous pallidus,Mohave,AZ,AZ1,46379_1434_1LNA,MK782234,12,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,wieringae,cluster55
21,20170613,46379_1434,Antrozous pallidus,Mohave,AZ,AZ1,46379_1434_1SD,MK782235,1,Ascomycota,Dothideomycetes,Myriangiales,,,,cluster155
22,20170613,46379_1434,Antrozous pallidus,Mohave,AZ,AZ1,46379_1434_2LNA,MK782236,22,Basidiomycota,Tremellomycetes,Tremellales,Sirobasidiaceae,Fibulobasidium,,cluster165
23,20170613,46379_1434,Antrozous pallidus,Mohave,AZ,AZ1,46379_1434_3LNA,MK782237,1,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,,cluster50
24,20170613,46379_1435,Parastrellus hesperus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
25,20170613,46379_1436,Parastrellus hesperus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
26,20170613,46379_1437,Parastrellus hesperus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
27,20170613,46379_1438,Parastrellus hesperus,Mohave,AZ,AZ1,46379_1438_1LNA,MK782238,2,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,albida,cluster183
28,20170613,46379_1438,Parastrellus hesperus,Mohave,AZ,AZ1,46379_1438_2LNA,MK782239,14,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,,cluster89
29,20170613,46379_1439,Parastrellus hesperus,Mohave,AZ,AZ1,46379_1439_1LNA,MK782240,6,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,,,cluster50
30,20170613,46379_1440,Myotis californicus,Mohave,AZ,AZ1,46379_1440_1LNA,MK782241,12,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,,,cluster2
31,20170613,46379_1441,Myotis californicus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
32,20170613,46379_1442,Parastrellus hesperus,Mohave,AZ,AZ1,46379_1442_1LNA,MK782242,1,Ascomycota,Dothideomycetes,Dothideales,Dothideaceae,Endoconidioma,populi,cluster21
33,20170613,46379_1443,Myotis californicus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
34,20170613,46379_1444,Myotis californicus,Mohave,AZ,AZ1,46379_1444_1LNA,MK782243,8,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,,cluster2
35,20170613,46379_1445,Parastrellus hesperus,Mohave,AZ,AZ1,46379_1445_1LNA,MK782244,1,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,,,cluster2
36,20170613,46379_1445,Parastrellus hesperus,Mohave,AZ,AZ1,46379_1445_1SD,MK782245,2,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,,cluster2
37,20170613,46379_1446,Parastrellus hesperus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
38,20170613,46379_1447,Parastrellus hesperus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
39,20170613,46379_1448,Antrozous pallidus,Mohave,AZ,AZ1,46379_1448_1LNA,MK782246,33,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster50
40,20170613,46379_1448,Antrozous pallidus,Mohave,AZ,AZ1,46379_1448_1SD,MK782247,100,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,,cluster2
41,20170613,46379_1448,Antrozous pallidus,Mohave,AZ,AZ1,46379_1448_2LNA,MK782248,34,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,,cluster2
42,20170613,46379_1448,Antrozous pallidus,Mohave,AZ,AZ1,46379_1448_2SD,MK782249,3,Ascomycota,Dothideomycetes,Dothideales,Dothideaceae,Dothidea,,cluster119
43,20170613,46379_1448,Antrozous pallidus,Mohave,AZ,AZ1,46379_1448_3LNA,MK782250,33,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,magnum,cluster56
44,20170613,46379_1449,Parastrellus hesperus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
45,20170613,46379_1450,Myotis californicus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
46,20170613,46379_1451,Parastrellus hesperus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
47,20170613,46379_1452,Myotis volans,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
48,20170613,46379_1453,Antrozous pallidus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
49,20170613,46379_1454,Antrozous pallidus,Mohave,AZ,AZ1,46379_1454_1LNA,MK782252,15,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,diffluens,cluster15
50,20170613,46379_1454,Antrozous pallidus,Mohave,AZ,AZ1,46379_1454_1SD,MK782251,1,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster50
51,20170613,46379_1454,Antrozous pallidus,Mohave,AZ,AZ1,46379_1454_1SD,MK782253,1,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,diffluens,cluster15
52,20170613,46379_1454,Antrozous pallidus,Mohave,AZ,AZ1,46379_1454_2LNA,MK782254,7,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,bhutanensis,cluster183
53,20170613,46379_217,Antrozous pallidus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
54,20170613,46379_219,Myotis californicus,Mohave,AZ,AZ1,46379_219_1LNA,MK782362,9,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,,cluster10
55,20170613,46379_219,Myotis californicus,Mohave,AZ,AZ1,46379_219_1SD,MK782363,5,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,,cluster10
56,20170613,46379_219,Myotis californicus,Mohave,AZ,AZ1,46379_219_2SD,MK782364,4,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,,cluster173
57,20170613,46379_279,Myotis californicus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
58,20170614,46379_280,Myotis thysanodes,Mohave,AZ,AZ1,46379_280_1LNA,MK782377,1,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Hormonema,macrosporum,cluster146
59,20170614,46379_280,Myotis thysanodes,Mohave,AZ,AZ1,46379_280_2LNA,MK782378,1,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,wieringae,cluster55
60,20170614,46379_282,Antrozous pallidus,Mohave,AZ,AZ1,46379_282_1SD,MK782379,10,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,,cluster173
61,20170613,46379_285,Myotis californicus,Mohave,AZ,AZ1,46379_285_1LNA,MK782381,2,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,,cluster89
62,20170613,46379_285,Myotis californicus,Mohave,AZ,AZ1,46379_285_1SD,MK782380,1,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,,cluster2
63,20170613,46379_285,Myotis californicus,Mohave,AZ,AZ1,46379_285_1SD,MK782382,2,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,,cluster2
64,20170613,46379_285,Myotis californicus,Mohave,AZ,AZ1,46379_285_2LNA,MK782383,6,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,albida,cluster15
65,20170614,46379_286,Myotis thysanodes,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
66,20170614,46379_289,Myotis volans,Mohave,AZ,AZ1,46379_289_1LNA,MK782385,11,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster50
67,20170614,46379_289,Myotis volans,Mohave,AZ,AZ1,46379_289_1SD,MK782386,2,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster50
68,20170613,46379_294,Myotis volans,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
69,20170613,46379_300,Parastrellus hesperus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
70,20170613,46379_301,Myotis ciliolabrum,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
71,20170613,46379_821,Myotis thysanodes,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
72,20170614,46379_823,Myotis thysanodes,Mohave,AZ,AZ1,46379_823_1LNA,MK782460,22,Ascomycota,,,,,,cluster180
73,20170614,46379_823,Myotis thysanodes,Mohave,AZ,AZ1,46379_823_1SD,MK782461,10,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Hormonema,macrosporum,cluster146
74,20170614,46379_823,Myotis thysanodes,Mohave,AZ,AZ1,46379_823_2LNA,MK782462,14,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Hormonema,macrosporum,cluster146
75,20170613,46379_826,Myotis californicus,Mohave,AZ,AZ1,46379_826_1LNA,MK782463,21,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,,cluster89
76,20170613,46379_835,Myotis californicus,Mohave,AZ,AZ1,46379_835_1LNA,MK782467,13,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster50
77,20170613,46379_835,Myotis californicus,Mohave,AZ,AZ1,46379_835_1SD,MK782468,7,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster50
78,20170614,46379_837,Myotis volans,Mohave,AZ,AZ1,46379_837_1LNA,MK782469,2,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,,cluster132
79,20170614,46379_837,Myotis volans,Mohave,AZ,AZ1,46379_837_3LNA,MK782470,14,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Hormonema,macrosporum,cluster146
80,20170613,46379_849,Antrozous pallidus,Mohave,AZ,AZ1,,,no fungi isolated,,,,,,,
81,20160828-20160906,45699_970,Myotis lucifugus,Peace River,BC,BC1,,,no fungi isolated,,,,,,,
82,20160828-20160906,45699_974,Myotis lucifugus,Peace River,BC,BC1,,,no fungi isolated,,,,,,,
83,20160828-20160906,45699_980,Myotis volans,Peace River,BC,BC1,,,no fungi isolated,,,,,,,
84,20160828-20160906,45699_982,Myotis lucifugus,Peace River,BC,BC1,,,no fungi isolated,,,,,,,
85,20160828-20160906,45699_986,Myotis lucifugus,Peace River,BC,BC1,45699_986_2aSD,MK782486,200,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Guehomyces,pullulans,cluster187
86,20160828-20160906,45699_986,Myotis lucifugus,Peace River,BC,BC1,45699_986_3SD,MK782487,50,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,sake,cluster85
87,20160828-20160906,45699_988,Myotis lucifugus,Peace River,BC,BC1,,,no fungi isolated,,,,,,,
88,20160828-20160906,45699_990,Myotis evotis,Peace River,BC,BC1,45699_990_3aSD,MK782488,100,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster50
89,20160828-20160906,45699_991,Myotis volans,Peace River,BC,BC1,45699_991_1SD,MK782489,20,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Cystofilobasidium,capitatum,cluster87
90,20160828-20160906,45699_991,Myotis volans,Peace River,BC,BC1,45699_991_2LNA,MK782490,2,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Cystofilobasidium,capitatum,cluster87
91,20160828-20160906,45699_991,Myotis volans,Peace River,BC,BC1,45699_991_3SD,MK782491,10,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Metschnikowia,,cluster170
92,20160828-20160906,45699_994,Myotis lucifugus,Peace River,BC,BC1,45699_994_1SD,MK782492,300,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Metschnikowia,,cluster170
93,20160828-20160906,45699_995,Myotis lucifugus,Peace River,BC,BC1,,,no fungi isolated,,,,,,,
94,20160828-20160906,45699_999,Myotis lucifugus,Peace River,BC,BC1,,,no fungi isolated,,,,,,,
95,20170722,46420_1040,Myotis volans,Squamish-Lillooet,BC,BC2,,,no fungi isolated,,,,,,,
96,20170724,46420_1475,Euderma maculatum,Squamish-Lillooet,BC,BC2,,,no fungi isolated,,,,,,,
97,20170722,46420_1476,Myotis evotis,Squamish-Lillooet,BC,BC2,46420_1476_1LNA,MK782255,70,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster50
98,20170722,46420_1476,Myotis evotis,Squamish-Lillooet,BC,BC2,46420_1476_1SD,MK782256,70,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster50
99,20170722,46420_1477,Myotis evotis,Squamish-Lillooet,BC,BC2,46420_1477_1LNA,MK782257,100,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster50
100,20170722,46420_1477,Myotis evotis,Squamish-Lillooet,BC,BC2,46420_1477_1LNA,MK782258,100,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster50
101,20170724,46420_1480,Euderma maculatum,Squamish-Lillooet,BC,BC2,46420_1480_1LNA,MK782259,50,Ascomycota,Dothideomycetes,Dothideales,,,,cluster2
102,20170724,46420_1480,Euderma maculatum,Squamish-Lillooet,BC,BC2,46420_1480_1SD,MK782260,100,Ascomycota,Dothideomycetes,Dothideales,,,,cluster2
103,20170724,46420_1480,Euderma maculatum,Squamish-Lillooet,BC,BC2,46420_1480_2LNA,MK782261,50,Ascomycota,Dothideomycetes,Dothideales,,,,cluster115
104,20170722,46420_1481,Myotis ciliolabrum,Squamish-Lillooet,BC,BC2,,,no fungi isolated,,,,,,,
105,20170724,46420_1482,Euderma maculatum,Squamish-Lillooet,BC,BC2,,,no fungi isolated,,,,,,,
106,20170724,46420_1488,Euderma maculatum,Squamish-Lillooet,BC,BC2,,,no fungi isolated,,,,,,,
107,20170722,46420_1489,Myotis ciliolabrum,Squamish-Lillooet,BC,BC2,,,no fungi isolated,,,,,,,
108,20170724,46420_1491,Euderma maculatum,Squamish-Lillooet,BC,BC2,,,no fungi isolated,,,,,,,
109,20170724,46420_1492,Euderma maculatum,Squamish-Lillooet,BC,BC2,46420_1492_1LNA,MK782262,20,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,friedmannii,cluster204
110,20170724,46420_1492,Euderma maculatum,Squamish-Lillooet,BC,BC2,46420_1492_1SD,MK782263,53,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,,cluster2
111,20170724,46420_1492,Euderma maculatum,Squamish-Lillooet,BC,BC2,46420_1492_2SD,MK782264,5,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Tranzscheliella,williamsii,cluster133
112,20170725,46420_984,Euderma maculatum,Squamish-Lillooet,BC,BC2,,,no fungi isolated,,,,,,,
113,20160409,45699_081,Myotis yumanensis,Central Kootenay,BC,BC3,45699_081_1LNA,MK782459,30,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Blastobotrys,buckinghamii,cluster142
114,20160409,45699_082,Myotis yumanensis,Central Kootenay,BC,BC3,45699_082_3LNA,MK782464,41,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Blastobotrys,buckinghamii,cluster142
115,20160409,45699_084,Myotis yumanensis,Central Kootenay,BC,BC3,45699_084_1LNA,MK782477,50,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Blastobotrys,buckinghamii,cluster142
116,20160409,45699_086,Myotis yumanensis,Central Kootenay,BC,BC3,,,no fungi isolated,,,,,,,
